sub,Effort1_Risk2,run,trial,RT,dur,StrTime,reward,loss,effort_risk,response
32,1,5,35,1.137529,6.228665,193.271486,10,4,5,1
32,1,5,36,1.761806,4.49285,199.507213,4,1,3,3
35,1,1,1,NaN,5.694747,0.05542,2,5,3,NaN
35,1,1,2,0.874396,7.742621,5.757608,2,3,2,1
35,1,1,3,0.937399,4.239626,13.510599,6,6,5,4
35,1,1,4,1.217797,5.237842,17.762217,2,5,5,1
35,1,1,5,0.783734,5.985794,23.014273,10,4,3,4
35,1,1,6,0.752462,5.983609,29.016536,12,4,3,4
35,1,1,7,0.883239,5.481381,35.01884,12,5,3,4
35,1,1,8,1.203009,7.229162,40.520993,10,5,1,4
35,1,1,9,1.139919,7.993164,47.757063,8,1,1,4
35,1,1,10,0.938743,11.489972,55.760177,2,3,1,2
35,1,1,11,0.943406,3.985636,67.264594,12,2,2,4
35,1,1,12,1.855871,4.483997,71.26613,12,6,1,3
35,1,1,13,1.316173,3.982328,75.767816,10,4,1,4
35,1,1,14,1.004661,4.730794,79.769352,4,5,4,1
35,1,1,15,1.065849,5.229051,84.521175,4,3,1,1
35,1,1,16,1.07744,3.993579,89.756561,4,4,4,1
35,1,1,17,1.268901,4.242075,93.758057,10,6,4,2
35,1,1,18,1.020201,5.740364,98.009729,8,2,1,4
35,1,1,19,1.005086,4.48827,103.761937,6,4,3,3
35,1,1,20,1.105349,3.986481,108.263666,8,1,4,3
35,1,1,21,1.091801,3.984985,112.265161,4,1,3,4
35,1,1,22,1.057319,3.983437,116.266697,10,5,3,3
35,1,1,23,0.908737,4.23187,120.268273,6,6,4,2
35,1,1,24,1.032161,4.980359,124.519864,4,6,2,1
35,1,1,25,1.33623,4.978363,129.521784,10,6,5,3
35,1,1,26,1.008957,3.993034,134.507074,6,5,3,2
35,1,1,27,0.917414,7.991544,138.508608,2,6,3,1
35,1,1,28,1.101337,4.23846,146.511681,10,1,3,4
35,1,1,29,1.486703,7.236839,150.763313,4,4,5,1
35,1,1,30,1.184959,7.484201,158.016056,6,2,4,2
35,1,1,31,0.919082,6.981154,165.518936,8,3,1,4
35,1,1,32,0.708359,4.228485,172.521666,6,1,5,4
35,1,1,33,1.159401,3.993505,176.756625,10,3,4,4
35,1,1,34,0.999904,3.992019,180.75812,4,6,5,1
35,1,1,35,1.523304,13.490415,184.759697,8,5,5,2
35,1,1,36,1.283145,5.735184,198.264881,4,5,2,2
35,1,2,1,1.078059,5.713372,0.036821,4,1,1,4
35,1,2,2,1.112639,6.227741,5.772356,12,5,4,3
35,1,2,3,1.565872,3.992004,12.008123,8,5,1,3
35,1,2,4,0.958355,5.990482,16.00966,8,6,5,1
35,1,2,5,0.689035,4.238226,22.011922,12,3,1,4
35,1,2,6,1.422403,4.73646,26.263596,4,3,4,2
35,1,2,7,1.042676,6.234851,31.015379,6,1,2,4
35,1,2,8,1.056219,5.732352,37.267779,2,4,3,1
35,1,2,9,0.718011,7.730181,43.019988,10,1,4,4
35,1,2,10,1.239712,4.243818,50.75629,2,1,1,1
35,1,2,11,1.347038,10.492269,55.007964,4,5,1,1
35,1,2,12,0.884003,4.488122,65.511995,6,6,3,1
35,1,2,13,1.211233,4.486459,70.013724,2,1,2,2
35,1,2,14,1.814597,5.984806,74.51541,2,1,4,3
35,1,2,15,0.906392,8.482406,80.517715,2,4,1,1
35,1,2,16,0.919984,7.229205,89.021019,2,4,5,1
35,1,2,17,0.709791,6.993152,96.257132,12,4,1,4
35,1,2,18,1.262246,4.490429,103.259778,6,5,2,2
35,1,2,19,1.001505,4.238605,107.761506,2,2,1,2
35,1,2,20,0.976765,7.487055,112.01318,2,6,2,1
35,1,2,21,0.827991,4.484107,119.516017,12,1,2,4
35,1,2,22,1.343225,5.232437,124.017787,4,1,2,3
35,1,2,23,0.916244,4.980468,129.269762,12,1,5,4
35,1,2,24,1.432222,3.97853,134.271723,4,2,1,2
35,1,2,25,1.511479,5.993677,138.256546,8,5,2,2
35,1,2,26,1.129014,6.241262,144.25889,2,2,2,1
35,1,2,27,0.897769,4.988985,150.511249,2,4,4,1
35,1,2,28,0.781848,5.736926,155.513168,4,5,3,1
35,1,2,29,1.476601,6.484727,161.265418,10,6,1,3
35,1,2,30,1.591141,4.982262,167.767874,4,4,2,3
35,1,2,31,0.846231,6.730299,172.769794,2,6,4,1
35,1,2,32,1.080644,3.977753,179.522386,2,3,5,1
35,1,2,33,0.893775,4.992899,183.507247,2,5,4,1
35,1,2,34,0.862858,4.241062,188.509169,12,2,1,4
35,1,2,35,1.47922,6.989347,192.7608,6,4,1,3
35,1,2,36,1.359482,4.236635,199.76349,8,4,4,2
35,1,3,1,1.425721,9.460906,0.039271,6,3,3,2
35,1,3,2,0.702409,3.990644,9.509579,12,1,3,4
35,1,3,3,1.414825,10.739157,13.511112,10,4,2,3
35,1,3,4,1.237763,3.984899,24.265239,4,2,2,2
35,1,3,5,0.701231,10.233317,28.266777,12,1,1,4
35,1,3,6,0.885245,6.72951,38.520752,2,6,5,1
35,1,3,7,1.016321,12.243569,45.25667,8,2,3,4
35,1,3,8,1.320667,4.738805,57.511334,4,2,5,1
35,1,3,9,1.269847,6.987004,62.263157,8,2,2,4
35,1,3,10,0.907108,6.984306,69.265845,6,1,1,4
35,1,3,11,0.73541,3.981672,76.268536,10,4,4,4
35,1,3,12,1.156926,3.980147,80.270069,12,4,5,4
35,1,3,13,0.795383,4.228607,84.27161,6,6,1,1
35,1,3,14,1.915398,3.99366,88.506605,4,3,3,2
35,1,3,15,0.981861,7.742008,92.508143,4,2,4,2
35,1,3,16,1.10288,7.239095,100.26112,8,5,3,2
35,1,3,17,0.780142,3.986289,107.513864,2,6,1,1
35,1,3,18,1.129558,4.484662,111.515397,4,5,5,1
35,1,3,19,1.51384,4.483055,116.017168,4,4,3,2
35,1,3,20,0.638144,3.981283,120.518854,10,1,2,4
35,1,3,21,1.237616,3.979747,124.520388,6,3,5,1
35,1,3,22,1.418075,3.978206,128.521929,4,2,3,2
35,1,3,23,0.902175,5.993392,132.50683,10,2,3,4
35,1,3,24,1.44489,4.491026,138.509095,8,3,3,3
35,1,3,25,0.901135,5.739359,143.010823,12,3,2,4
35,1,3,26,0.883989,3.98712,148.763029,8,1,3,4
35,1,3,27,1.05641,3.985549,152.764608,12,2,4,4
35,1,3,28,0.846911,3.984043,156.766101,4,3,2,1
35,1,3,29,1.664324,3.98245,160.76768,12,6,2,2
35,1,3,30,1.213785,5.480907,164.769237,6,5,4,2
35,1,3,31,1.355683,3.978817,170.271327,8,6,1,2
35,1,3,32,0.861182,3.977398,174.272824,12,4,2,4
35,1,3,33,0.992323,8.492469,178.257686,6,1,3,4
35,1,3,34,0.845038,9.239078,186.76099,2,5,1,1
35,1,3,35,1.285512,3.985558,196.014499,12,6,3,2
35,1,3,36,0.867997,3.984144,200.016036,10,2,5,4
35,1,4,1,1.061295,10.463564,0.036694,6,3,1,4
35,1,4,2,0.751704,9.992826,10.507338,6,1,4,1
35,1,4,3,1.094778,3.988952,20.511222,8,6,2,3
35,1,4,4,1.004249,5.237389,24.512757,10,2,2,1
35,1,4,5,0.684261,6.98543,29.764731,8,1,2,1
35,1,4,6,1.186533,4.9828,36.76742,12,5,2,2
35,1,4,7,1.553599,6.230802,41.769342,10,5,2,2
35,1,4,8,0.862224,4.72835,48.021781,2,3,4,4
35,1,4,9,0.890056,6.743215,52.756933,12,3,4,1
35,1,4,10,0.865513,5.240748,59.509482,2,4,2,4
35,1,4,11,1.302483,7.738709,64.761502,8,4,3,3
35,1,4,12,0.883434,3.985559,72.514519,2,2,5,1
35,1,4,13,1.165994,5.734204,76.516011,10,5,4,3
35,1,4,14,0.907778,6.482007,82.268221,6,4,4,1
35,1,4,15,0.783283,3.979515,88.770719,10,1,1,4
35,1,4,16,1.307656,4.977977,92.772251,4,1,4,2
35,1,4,17,0.862501,3.992676,97.757501,10,2,1,4
35,1,4,18,1.607968,5.741189,101.759035,6,2,3,2
35,1,4,19,0.932678,6.238956,107.511243,6,2,1,3
35,1,4,20,1.26735,5.23652,113.763645,10,6,3,2
35,1,4,21,0.966445,4.484445,119.015659,4,1,5,1
35,1,4,22,0.983571,4.482713,123.517389,10,3,5,4
35,1,4,23,1.104842,3.980982,128.019158,8,5,4,2
35,1,4,24,1.528311,7.979377,132.020693,12,5,1,3
35,1,4,25,0.743918,4.993037,140.007092,8,1,5,4
35,1,4,26,1.058004,5.241175,145.009013,12,3,3,4
35,1,4,27,0.880049,5.489271,150.260993,10,2,4,4
35,1,4,28,0.913874,3.98699,155.76314,12,2,3,4
35,1,4,29,0.961381,6.735516,159.764636,6,5,1,1
35,1,4,30,1.00564,4.232875,166.517267,8,3,5,1
35,1,4,31,0.838157,5.981332,170.768858,8,6,3,1
35,1,4,32,0.911843,4.979052,176.771166,6,4,2,1
35,1,4,33,1.127927,4.477067,181.773082,8,2,5,4
35,1,4,34,1.413825,6.492097,186.25818,8,3,2,4
35,1,4,35,0.783426,6.739593,192.760637,10,3,1,4
35,1,4,36,0.894748,4.486883,199.513268,12,2,5,4
35,1,5,1,0.736647,5.221896,0.02836,10,3,2,4
35,1,5,2,1.178302,3.986433,5.263701,6,2,5,1
35,1,5,3,1.150716,6.984915,9.265241,8,4,1,2
35,1,5,4,0.75607,3.982151,16.267926,10,1,5,4
35,1,5,5,0.878532,5.230756,20.269466,4,6,1,1
35,1,5,6,1.281525,6.478615,25.521479,12,6,5,3
35,1,5,7,1.41772,5.492842,32.007301,6,2,2,3
35,1,5,8,1.585582,3.990723,37.509414,12,5,5,2
35,1,5,9,1.781044,4.739268,41.510951,8,4,5,2
35,1,5,10,1.186226,6.987451,46.262775,12,4,4,3
35,1,5,11,0.742495,8.984721,53.265505,4,4,1,1
35,1,5,12,0.945982,3.981213,62.268918,2,1,5,1
35,1,5,13,0.727467,5.479632,66.270458,2,2,3,1
35,1,5,14,0.664303,3.977514,71.772608,2,3,3,1
35,1,5,15,0.745589,8.242641,75.757429,6,6,2,1
35,1,5,16,1.35137,4.739583,84.010639,6,4,5,1
35,1,5,17,1.259479,5.737722,88.76242,8,3,4,2
35,1,5,18,0.79339,5.235597,94.514632,2,5,2,1
35,1,5,19,0.904376,5.483507,99.766647,2,1,3,1
35,1,5,20,1.315302,3.981367,105.268761,6,3,2,2
35,1,5,21,0.812191,5.480344,109.269891,6,5,5,2
35,1,5,22,1.138523,3.977638,114.772448,6,3,4,2
35,1,5,23,1.228696,4.242814,118.75731,10,3,3,3
35,1,5,24,0.664111,3.991145,123.008901,4,3,5,1
35,1,5,25,1.025526,6.739675,127.010478,8,6,4,2
35,1,5,26,0.651942,3.987058,133.763072,4,6,4,1
35,1,5,27,1.477446,5.235564,137.764567,8,2,4,3
35,1,5,28,1.234369,3.983524,143.016583,12,6,4,3
35,1,5,29,1.058856,7.481931,147.018158,10,4,5,3
35,1,5,30,1.071013,6.979154,154.520999,12,3,5,4
35,1,5,31,0.723,6.24315,161.507015,12,1,4,4
35,1,5,32,0.810561,5.490695,167.759454,2,2,4,1
35,1,5,33,1.184499,7.738636,173.261527,10,5,5,2
35,1,5,34,1.348517,7.235674,181.014505,10,6,2,3
35,1,5,35,0.642747,4.732873,188.267287,4,6,3,1
35,1,5,36,1.54891,10.980962,193.01911,8,4,2,3
37,1,1,1,1.908279,7.682456,0.06772,12,1,4,4
37,1,1,2,NaN,6.47951,7.770719,2,6,4,NaN
37,1,1,3,0.942811,4.726912,14.273173,12,1,5,4
37,1,1,4,1.101656,3.991725,19.008325,2,1,1,3
37,1,1,5,1.05912,10.240367,23.009861,6,3,3,3
37,1,1,6,1.000141,8.986422,33.263796,6,1,2,4
37,1,1,7,0.944735,3.982934,42.267253,6,4,5,3
37,1,1,8,1.3642,3.981422,46.26879,4,5,2,3
37,1,1,9,0.955607,3.979844,50.270367,8,5,5,4
37,1,1,10,0.867121,3.978226,54.271862,4,4,2,3
37,1,1,11,0.88817,10.243324,58.256766,6,2,2,4
37,1,1,12,0.849341,8.489363,68.510702,12,4,5,4
37,1,1,13,1.033062,5.7363,77.013926,6,4,2,3
37,1,1,14,0.876776,5.484048,82.766175,6,5,4,3
37,1,1,15,0.925708,3.981812,88.268287,12,6,5,4
37,1,1,16,0.796257,3.980292,92.269784,4,5,4,2
37,1,1,17,0.716645,4.728714,96.271359,10,4,1,4
37,1,1,18,0.732527,7.993681,101.006469,8,2,1,4
37,1,1,19,0.911422,6.990526,109.009542,8,4,5,4
37,1,1,20,0.989612,4.987802,116.01227,2,1,3,3
37,1,1,21,0.879801,3.98593,121.01419,4,1,4,3
37,1,1,22,0.85539,3.984356,125.015689,10,6,2,4
37,1,1,23,0.666745,5.732963,129.017263,12,2,1,4
37,1,1,24,0.699569,4.980821,134.769428,12,6,2,4
37,1,1,25,0.935613,3.978722,139.771389,4,1,5,3
37,1,1,26,0.835075,6.227218,143.772925,8,3,2,3
37,1,1,27,0.789387,3.99152,150.008612,6,2,4,3
37,1,1,28,0.736859,8.740084,154.010146,4,2,1,3
37,1,1,29,0.82052,3.986681,162.763512,10,2,4,4
37,1,1,30,0.684914,3.985086,166.765045,12,4,4,4
37,1,1,31,0.732433,3.98363,170.76658,6,3,5,3
37,1,1,32,0.534879,5.231951,174.768117,6,2,1,3
37,1,1,33,1.038867,4.479966,180.020174,2,4,5,2
37,1,1,34,0.809105,10.728328,184.521902,12,2,5,4
37,1,1,35,0.875683,3.990771,195.259318,8,3,3,3
37,1,1,36,0.714156,4.739207,199.260853,4,2,2,3
37,1,2,1,0.943444,6.469641,0.030539,12,4,3,4
37,1,2,2,0.71068,6.233958,6.516322,4,1,3,3
37,1,2,3,0.684283,7.231363,12.768719,4,3,4,3
37,1,2,4,0.89546,4.478624,20.021507,6,6,1,3
37,1,2,5,0.577394,5.243526,24.5066,4,4,4,3
37,1,2,6,0.683424,3.991677,29.758579,2,1,4,3
37,1,2,7,0.612887,5.239955,33.76011,6,3,4,3
37,1,2,8,0.77882,3.987912,39.012128,4,3,2,3
37,1,2,9,0.838296,7.23652,43.013705,4,4,5,2
37,1,2,10,0.624518,10.733577,50.266489,6,3,2,3
37,1,2,11,0.886443,4.229565,61.020577,8,6,1,4
37,1,2,12,0.644812,6.227936,65.272211,10,3,2,4
37,1,2,13,0.673072,4.492193,71.507934,8,2,2,4
37,1,2,14,0.87341,3.990391,76.009661,2,2,5,2
37,1,2,15,0.970815,5.988874,80.011197,2,5,5,2
37,1,2,16,0.761456,4.236632,86.013503,8,2,3,4
37,1,2,17,0.922904,5.484974,90.265176,2,3,1,3
37,1,2,18,0.615715,4.982973,95.767248,10,5,1,4
37,1,2,19,0.638803,5.480936,100.769208,10,6,3,4
37,1,2,20,0.810721,3.978861,106.27128,2,5,4,2
37,1,2,21,1.1001,5.477364,110.272857,6,1,4,3
37,1,2,22,0.864761,3.991883,115.758254,8,3,4,3
37,1,2,23,0.720168,4.240258,119.75979,2,4,3,2
37,1,2,24,0.942556,4.73869,124.011464,6,4,4,3
37,1,2,25,0.884713,4.486968,128.763245,6,6,4,3
37,1,2,26,0.911952,5.485269,133.264972,6,5,5,2
37,1,2,27,0.687895,8.733097,138.767128,12,1,3,4
37,1,2,28,0.610564,4.479706,147.520446,10,1,4,4
37,1,2,29,0.952859,4.977964,152.022173,6,2,5,4
37,1,2,30,1.031589,8.492665,157.007424,2,5,1,3
37,1,2,31,1.018273,6.739504,165.510727,10,6,5,3
37,1,2,32,1.101699,3.986907,172.263318,4,6,3,3
37,1,2,33,0.829207,5.485443,176.264813,4,1,2,3
37,1,2,34,0.800059,5.983238,181.76697,10,2,1,4
37,1,2,35,0.96176,5.480952,187.769271,4,2,4,3
37,1,2,36,0.790671,10.728725,193.271345,8,4,3,3
37,1,3,1,1.082305,4.721485,0.02868,8,5,1,3
37,1,3,2,0.670164,3.986398,4.763828,10,3,4,4
37,1,3,3,0.858641,6.734784,8.765366,2,4,2,3
37,1,3,4,0.753,6.482249,15.517997,2,2,2,3
37,1,3,5,1.072537,6.729775,22.020451,10,5,5,4
37,1,3,6,0.854952,3.977044,28.773047,2,4,1,2
37,1,3,7,0.625038,4.492257,32.757905,2,3,4,2
37,1,3,8,0.785317,3.99054,37.259677,10,6,4,4
37,1,3,9,0.998831,5.738958,41.261171,2,5,2,2
37,1,3,10,0.609583,4.986662,47.013421,10,5,3,4
37,1,3,11,0.649563,3.984766,52.015341,10,2,2,4
37,1,3,12,1.292165,3.983204,56.016834,8,3,5,4
37,1,3,13,1.095625,7.731862,60.018369,6,1,5,3
37,1,3,14,1.060618,13.228784,67.771347,8,2,4,4
37,1,3,15,0.710222,6.990409,81.009761,12,4,2,4
37,1,3,16,1.11455,3.987692,88.01245,8,4,2,4
37,1,3,17,0.832017,3.986057,92.01399,2,6,3,2
37,1,3,18,0.763498,10.984614,96.015522,4,1,1,3
37,1,3,19,0.68927,3.980343,107.019745,12,1,2,4
37,1,3,20,0.829737,3.978851,111.021284,4,4,3,3
37,1,3,21,0.844197,3.97726,115.022819,6,6,5,3
37,1,3,22,0.867247,3.992381,119.007723,2,1,5,2
37,1,3,23,0.791793,9.741064,123.009217,4,6,4,1
37,1,3,24,0.79302,4.237121,132.763003,12,2,3,4
37,1,3,25,0.994407,4.485652,137.014596,6,6,2,3
37,1,3,26,0.760691,3.983926,141.51632,6,3,1,3
37,1,3,27,0.526158,6.232379,145.517856,12,6,4,4
37,1,3,28,0.590719,3.979912,151.770257,8,1,1,4
37,1,3,29,0.670264,8.978353,155.771793,12,6,3,4
37,1,3,30,0.895441,10.99167,164.758575,2,6,1,2
37,1,3,31,0.875179,3.987388,175.762802,8,4,1,3
37,1,3,32,0.840694,4.235794,179.764335,2,2,3,2
37,1,3,33,0.714056,3.984076,184.015969,8,3,1,3
37,1,3,34,0.865491,6.982589,188.017546,8,6,3,3
37,1,3,35,0.951844,4.730037,195.020192,4,6,1,2
37,1,3,36,0.703008,4.22812,199.772015,12,5,3,4
37,1,4,1,0.93934,4.972483,0.027656,4,6,2,2
37,1,4,2,0.672115,4.487305,5.012898,10,4,5,4
37,1,4,3,0.583311,5.235519,9.514668,12,5,4,4
37,1,4,4,0.785296,4.483579,14.766643,8,6,5,3
37,1,4,5,1.19061,4.981772,19.268371,6,5,1,3
37,1,4,6,0.737582,4.979941,24.270294,10,3,1,4
37,1,4,7,0.924768,4.727915,29.272214,6,4,1,3
37,1,4,8,0.627597,3.992814,34.007362,12,5,2,4
37,1,4,9,1.107043,6.991179,38.00894,2,2,1,3
37,1,4,10,0.677456,4.488488,45.011585,10,1,5,4
37,1,4,11,0.633668,4.736909,49.513317,10,4,4,4
37,1,4,12,0.866844,3.985075,54.265141,12,3,5,4
37,1,4,13,0.580318,7.233475,58.266675,10,5,4,4
37,1,4,14,0.810491,6.480566,65.519499,10,6,1,4
37,1,4,15,0.90803,4.478266,72.021956,8,6,4,3
37,1,4,16,0.864981,6.243265,76.507009,4,2,3,3
37,1,4,17,1.036586,6.24066,82.759411,10,4,3,4
37,1,4,18,1.193185,4.738413,89.011811,8,5,3,3
37,1,4,19,0.97836,3.986473,93.763635,8,1,2,4
37,1,4,20,1.002823,4.984992,97.765172,4,6,5,2
37,1,4,21,1.256903,6.483151,102.767088,2,5,3,2
37,1,4,22,0.785404,5.230639,109.26959,10,1,1,4
37,1,4,23,0.77034,5.478472,114.5216,12,2,4,4
37,1,4,24,0.732924,3.993012,120.007039,12,6,1,4
37,1,4,25,0.745381,5.241526,124.008617,10,5,2,4
37,1,4,26,0.669426,8.739562,129.260593,12,2,2,4
37,1,4,27,1.07304,10.486273,138.013952,8,2,5,4
37,1,4,28,1.00202,3.982157,148.517984,4,3,3,3
37,1,4,29,1.11245,4.230651,152.519561,6,5,2,3
37,1,4,30,0.858812,7.478958,156.771193,8,4,4,3
37,1,4,31,0.87055,4.992798,164.257402,12,3,3,4
37,1,4,32,1.077726,5.240867,169.259279,2,6,2,1
37,1,4,33,0.82571,6.988927,174.511297,8,6,2,3
37,1,4,34,0.702012,8.986249,181.51399,10,4,2,4
37,1,4,35,0.797561,8.232793,190.517441,10,1,2,4
37,1,4,36,1.056414,5.229546,198.770606,4,3,1,3
37,1,5,1,0.915422,6.469566,0.030622,10,3,5,4
37,1,5,2,1.168582,7.983832,6.516405,2,3,2,2
37,1,5,3,0.929519,4.480641,14.519474,8,1,5,4
37,1,5,4,0.808749,7.478923,19.021245,10,2,5,4
37,1,5,5,0.889583,4.242729,26.50741,4,4,1,3
37,1,5,6,0.86593,5.241022,30.759044,2,6,5,2
37,1,5,7,1.348022,7.489168,36.011058,6,5,3,2
37,1,5,8,0.901058,3.98628,43.513938,12,3,4,4
37,1,5,9,0.885508,7.734673,47.515475,12,1,1,4
37,1,5,10,0.935496,3.981696,55.26845,4,5,3,2
37,1,5,11,0.734013,3.980227,59.269988,4,5,5,2
37,1,5,12,1.273436,5.478661,63.271564,2,1,2,2
37,1,5,13,1.163946,7.493149,68.757004,2,3,3,2
37,1,5,14,1.218155,4.490301,76.259841,2,2,4,1
37,1,5,15,1.021433,4.238573,80.761573,6,1,3,3
37,1,5,16,0.649796,3.986867,85.013244,12,4,1,4
37,1,5,17,0.91027,7.235425,89.014737,4,2,5,3
37,1,5,18,0.942529,5.732613,96.267522,2,4,4,1
37,1,5,19,0.90328,5.480422,102.019731,12,3,2,4
37,1,5,20,1.194114,4.478342,107.521882,8,5,4,3
37,1,5,21,0.834055,3.993229,112.006899,2,3,5,1
37,1,5,22,0.845483,8.991688,116.008439,12,5,1,4
37,1,5,23,0.86908,6.738336,125.011889,10,2,3,4
37,1,5,24,0.939442,5.985714,131.764523,12,3,1,4
37,1,5,25,1.191223,8.483411,137.766785,4,3,5,2
37,1,5,26,0.930917,5.480057,146.270089,12,5,5,4
37,1,5,27,1.136846,3.977979,151.772161,6,1,1,4
37,1,5,28,0.908989,5.243103,155.757026,10,3,3,4
37,1,5,29,0.860018,6.241108,161.009042,6,4,3,3
37,1,5,30,1.153567,5.988796,167.261438,6,6,3,2
37,1,5,31,0.873267,3.986402,173.263745,8,5,2,3
37,1,5,32,0.812668,3.984856,177.26528,8,1,3,4
37,1,5,33,1.322827,3.900043,181.350182,6,2,3,3
37,1,5,34,0.866674,4.48175,185.268395,8,1,4,4
37,1,5,35,1.135933,7.730147,189.77008,4,5,1,3
37,1,5,36,1.205596,6.493746,197.506382,10,1,3,4
38,1,1,1,NaN,3.94265,0.057434,6,6,2,NaN
38,1,1,2,1.178094,3.991105,4.008952,4,5,2,4
38,1,1,3,1.833616,3.989625,8.010446,6,2,5,4
38,1,1,4,NaN,9.98818,12.011984,6,1,2,NaN
38,1,1,5,1.133219,7.484401,22.015826,4,6,3,1
38,1,1,6,NaN,3.981471,29.518748,2,5,3,NaN
38,1,1,7,0.806796,8.479895,33.520242,6,4,2,4
38,1,1,8,0.502455,6.976539,42.023549,6,1,5,4
38,1,1,9,1.000409,3.990647,49.009523,6,2,1,4
38,1,1,10,1.907988,5.239077,53.011064,4,5,3,1
38,1,1,11,0.729039,4.487052,58.263079,8,1,5,4
38,1,1,12,0.803233,3.985412,62.76481,10,1,4,4
38,1,1,13,0.862693,4.23378,66.766344,10,5,2,4
38,1,1,14,0.704026,4.982045,71.018018,10,4,2,4
38,1,1,15,1.442152,8.980179,76.019895,2,4,4,1
38,1,1,16,0.561409,3.993457,85.006683,8,1,1,4
38,1,1,17,0.889872,8.241934,89.008216,8,4,3,4
38,1,1,18,0.812561,6.738707,97.261428,6,2,2,4
38,1,1,19,1.556071,3.986079,104.013982,2,1,5,1
38,1,1,20,1.479532,6.23474,108.015518,2,5,5,1
38,1,1,21,0.909091,3.982218,114.267917,2,6,4,1
38,1,1,22,0.716552,6.230723,118.269499,12,6,3,4
38,1,1,23,1.474108,8.728253,124.521895,6,3,4,4
38,1,1,24,0.638524,3.99159,133.258543,8,3,1,4
38,1,1,25,0.940966,3.990095,137.260083,2,3,2,1
38,1,1,26,0.90743,4.988524,141.261618,4,2,4,4
38,1,1,27,0.482475,4.236606,146.263537,8,2,5,4
38,1,1,28,0.726882,3.985042,150.515168,8,3,4,4
38,1,1,29,0.654339,4.483408,154.516707,2,4,1,4
38,1,1,30,0.645703,8.481703,159.018433,12,6,5,4
38,1,1,31,0.97627,4.228446,167.521702,2,4,5,1
38,1,1,32,1.236397,4.993428,171.756662,6,6,5,1
38,1,1,33,0.66449,3.991555,176.758625,10,6,5,4
38,1,1,34,0.655041,3.990097,180.760116,8,5,4,4
38,1,1,35,0.836401,13.238411,184.761657,12,4,1,4
38,1,1,36,0.589236,5.983281,198.016786,6,3,5,4
38,1,2,1,1.146454,4.46276,0.037489,8,6,3,4
38,1,2,2,0.86244,9.727648,4.522502,6,1,3,4
38,1,2,3,0.968376,4.990509,14.259574,4,4,2,1
38,1,2,4,0.667407,3.988599,19.261536,6,4,1,4
38,1,2,5,0.52792,5.737262,23.263031,12,6,2,4
38,1,2,6,0.546708,8.985019,29.015244,12,5,4,4
38,1,2,7,0.881243,4.731525,38.018701,2,2,4,1
38,1,2,8,0.611385,4.729577,42.770565,10,3,4,4
38,1,2,9,0.515528,4.227742,47.522352,6,1,1,4
38,1,2,10,0.726644,4.492906,51.757307,4,4,1,1
38,1,2,11,0.847866,5.491204,56.259036,12,2,4,4
38,1,2,12,0.540774,4.489,61.76119,10,4,5,4
38,1,2,13,0.568083,5.487268,66.262876,10,1,1,4
38,1,2,14,0.867971,4.485156,71.764991,4,1,3,4
38,1,2,15,1.262254,6.4835,76.26676,2,5,4,1
38,1,2,16,0.695698,4.230907,82.769215,8,1,4,4
38,1,2,17,0.578108,8.729385,87.02085,10,1,5,4
38,1,2,18,0.755421,7.242542,95.757538,6,4,5,4
38,1,2,19,0.611684,5.239897,103.010324,12,1,5,4
38,1,2,20,0.544528,5.737703,108.262382,10,4,3,4
38,1,2,21,0.712358,5.485674,114.014551,6,2,4,4
38,1,2,22,0.667252,4.233501,119.516703,10,3,1,4
38,1,2,23,0.608668,4.481929,123.768294,12,5,1,4
38,1,2,24,0.741893,4.480076,128.270065,6,5,5,4
38,1,2,25,1.269158,4.978475,132.771754,8,5,2,4
38,1,2,26,0.709922,4.993184,137.757042,12,5,3,4
38,1,2,27,0.89804,4.241194,142.75892,8,3,5,4
38,1,2,28,1.909413,10.989599,147.010556,4,1,4,4
38,1,2,29,0.842175,4.985293,158.014782,2,6,5,1
38,1,2,30,1.373234,5.733495,163.016742,8,4,2,4
38,1,2,31,1.322054,5.481245,168.768909,4,2,3,1
38,1,2,32,0.641,4.479127,174.271021,8,2,3,4
38,1,2,33,0.73922,7.4774,178.77275,8,3,3,4
38,1,2,34,1.269002,6.991233,186.258959,4,6,2,1
38,1,2,35,1.093286,4.488527,193.26169,10,3,5,4
38,1,2,36,0.896586,6.236695,197.763376,2,3,3,1
38,1,3,1,1.205657,8.225965,0.024315,2,4,3,1
38,1,3,2,1.020284,10.989341,8.260811,6,6,1,1
38,1,3,3,0.952929,7.985014,19.265079,4,6,1,1
38,1,3,4,1.301943,6.98212,27.26811,2,1,1,1
38,1,3,5,1.812296,5.979447,34.2708,8,6,2,4
38,1,3,6,0.677831,11.726925,40.273148,10,1,2,4
38,1,3,7,0.691113,5.239279,52.010946,12,3,1,4
38,1,3,8,0.848013,3.987204,57.263004,8,2,2,4
38,1,3,9,1.366488,3.985609,61.264541,10,2,3,4
38,1,3,10,1.052987,3.984089,65.266037,2,4,2,1
38,1,3,11,0.629461,3.982639,69.267575,12,1,1,4
38,1,3,12,0.999914,6.231062,73.26911,2,6,3,1
38,1,3,13,1.68552,3.978643,79.521554,4,2,2,4
38,1,3,14,1.003657,4.993856,83.506375,2,2,1,1
38,1,3,15,0.826682,3.991918,88.508297,10,3,2,4
38,1,3,16,0.90914,7.490279,92.509874,4,4,5,1
